Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
1574.9,-19.2879953632721,-166.1851010553932
1579.8,-19.01985551678874,-160.9748726746721
1584.7,-19.50084883066701,-159.9893231327358
1589.6,-19.53398258175095,-161.8107933028525
1594.5,-19.93272086712456,-163.7207824990864
1599.4,-19.65242785691557,-159.4369639185873
1604.3,-19.93848427181468,-164.6114918684707
1609.2,-19.37399787245747,-160.9195386563462
1614.1,-19.72663603882223,-162.3310146765394
1619,-19.54884007010985,-164.0855493865683
1623.9,-19.98717731012208,-165.4270126646593
1628.8,-19.84189415124371,-164.7891181217618
1633.7,-20.29105844019126,-166.4946632685935
1638.6,-20.38244157199453,-165.2071480273491
1643.5,-20.12596657043094,-164.442706517587
1648.4,-20.26052197538933,-168.8021675173585
1653.3,-20.4752589560027,-169.4323393911047
1658.2,-20.42670616765516,-164.3056066592144
1663.1,-20.64240712135422,-167.6777016022803
1668,-20.31502501624314,-166.4733147420429
1672.9,-20.22278071622096,-165.8515895972064
1677.8,-20.23422715214375,-171.00426111013
1682.7,-20.63705619614352,-166.7920225333342
1687.6,-20.38786638790177,-169.7383805353293
1692.5,-21.48349310546447,-170.650528516603
1697.4,-20.98210474901129,-168.3343639049008
1702.3,-20.2709868892901,-171.6623627922994
1707.2,-20.59455492539186,-172.2188370249742
1712.1,-21.04581532758758,-170.1335240912216
1717,-21.27348186612528,-171.7016078958393
1721.9,-21.32132551568684,-168.3442003608594
1726.8,-21.62224779995949,-172.7263605232152
1731.7,-20.98178137873436,-170.2265135357214
1736.6,-20.99065170096016,-171.5876607568358
1741.5,-21.52508769515324,-172.1313539488147
1746.4,-20.8868934064642,-175.193452258583
1751.3,-21.83032843427073,-172.6948449933045
1756.2,-21.6868395941988,-172.6095405767232
1761.1,-21.4048211438312,-174.0476008591648
1766,-21.83491527382541,-173.0821210133176
1770.9,-21.44514041620521,-173.2772585787775
1775.8,-22.03665289753686,-172.5239414231639
1780.7,-21.91203168497857,-172.3070125815266
1785.6,-22.04095595922965,-175.3904864595764
1790.5,-22.38875080684616,-178.4321801211425
1795.4,-21.56899708732621,-173.6978428301854
1800.3,-21.99038638296855,-175.8314595910783
1805.2,-22.28990334531802,-177.1417270853633
1810.1,-21.78592562009073,-177.5480780108891
1815,-21.64848163074527,-174.8385945787125
1819.9,-21.6701881902556,178.8240696890833
1824.8,-22.3298809294548,-179.3109546770962
1829.7,-22.27150526706683,-175.9801466181856
1834.6,-22.34637873264014,-174.7954716907798
1839.5,-22.56427932620051,-174.5823100558351
1844.4,-22.77951624453037,-178.4911748065774
1849.3,-22.09538027043445,-178.2043509457092
1854.2,-22.51896942002016,177.7545088879207
1859.1,-23.4434510264256,-176.2299565991541
1864,-22.54878492783709,179.5933254416452
1868.9,-22.91724544702826,-175.6281747582433
1873.8,-22.39502417079844,-179.0682715167295
1878.7,-23.01609402274693,177.5519766275426
1883.6,-22.63320614558543,179.292204667064
1888.5,-23.05465908848439,179.2143349132276
1893.4,-23.52095291666195,175.6910533755879
1898.3,-23.16646954250935,177.1868090344085
1903.2,-23.44688380554541,-179.3582896326369
1908.1,-23.03023842027358,177.4958435560097
1913,-22.68401310339679,-177.9128917578211
1917.9,-23.27598866630935,179.0006529894695
1922.8,-23.49397344071564,177.7829933068121
1927.7,-23.09237481355382,176.1100930035041
1932.6,-22.95979512044764,176.2080966822764
1937.5,-22.78269462951123,178.0408800504936
1942.4,-23.77576202929503,171.3197690224282
1947.3,-23.97175403491452,175.9610698439315
1952.2,-24.90095380253704,177.1419890726181
1957.1,-23.46858375258059,175.1477445881691
1962,-23.45731345666838,174.9785837435425
1966.9,-23.53427246159163,172.1014279396933
1971.8,-23.92428233157075,177.2529778409946
1976.7,-23.72066279438388,173.8792807333608
1981.6,-24.58259358171733,173.9853383341472
1986.5,-23.15885590200024,172.3603938833627
1991.4,-23.50791797687466,173.8843860702449
1996.3,-23.51339055108437,171.0522555299211
2001.2,-23.69111458570801,170.4948987373609
2006.1,-23.98327548356691,171.5503230019223
2011,-23.57469739538686,173.9352968520361
2015.9,-23.83121820508775,171.7258144752057
2020.8,-23.86092627735269,172.1852917058611
2025.7,-23.9821603351105,172.5243372812664
2030.6,-24.59618612318609,172.3667380839702
2035.5,-24.54183462210419,174.3636956210494
2040.4,-25.19707188837256,166.85724670183
2045.3,-24.57139322683833,168.5778357898976
2050.2,-24.59918444819586,169.6140746918794
2055.1,-24.58679645974974,172.0874003480135
2060,-24.25952581906871,171.1715394633645
2064.9,-24.88509111311348,167.6621357222067
2069.8,-25.34540737560611,167.4066343556976
2074.7,-24.59256021596191,167.0406173064717
2079.6,-25.38063665081417,167.6370875581148
2084.5,-24.88934388628212,165.2595150873802
2089.4,-24.78802227469937,167.2581982733718
2094.3,-24.65522678263123,163.8453995459029
2099.2,-25.55399287379663,165.6887050478087
2104.1,-25.02673537224739,165.5673632819628
2109,-25.56705274660251,166.4070793480612
2113.9,-24.71778952396736,168.0314057854837
2118.8,-25.37620624165268,165.7353410824747
2123.7,-25.35650838320569,163.2577387779691
2128.6,-26.01830778106535,165.6476381888716
2133.5,-25.14810775502609,169.1409963739203
2138.4,-25.80221741643579,164.2371709617684
2143.3,-25.08463611914429,165.5294227855136
2148.2,-24.71861200188756,162.8397426762211
2153.1,-25.47180701249409,162.1755206944085
2158,-25.66453267772128,160.4634531322504
2162.9,-25.54193740261528,165.8588548612962
2167.8,-26.16736208185695,156.5123843463748
2172.7,-26.28339620219939,160.1425864304001
2177.6,-25.99621931416132,161.8049729178913
2182.5,-25.26626407392694,162.1623873057478
2187.4,-25.84676835935535,162.4264908431434
2192.3,-24.91378547852053,163.941164862749
2197.2,-26.26776477974376,161.8294903651742
2202.1,-26.75292043910962,163.5142475526564
2207,-25.83673697363589,162.9712821120629
2211.9,-26.32912019123455,163.042450763425
2216.8,-25.9617184785757,160.0380772277231
2221.7,-26.0506144562472,159.3149590423872
2226.6,-26.05549524369543,159.441647358293
2231.5,-26.54532138745582,161.2016241805175
2236.4,-25.95895767156736,161.850734346041
2241.3,-26.63893877963685,159.5681616584936
2246.2,-25.71751584509797,156.5091691676459
2251.1,-26.35743891201169,159.529447798957
2256,-26.50831174303423,153.4670788876288
2260.9,-26.76657234151357,157.0268542723003
2265.8,-26.0259398635312,156.5504467873367
2270.7,-26.58658438839003,155.2322979606953
2275.6,-26.70741145995311,159.7887671194258
2280.5,-26.65003684913559,161.0846127114175
2285.4,-26.2102331692655,157.204557824914
2290.3,-26.2685658595047,156.8108399693879
2295.2,-26.27833950330982,158.9943386094718
2300.1,-27.21444751790141,154.444294212822
2305,-26.79858637111107,157.5480680558879
2309.9,-27.4954866164983,152.0662726429824
2314.8,-27.04384931122828,149.624071277985
2319.7,-26.62333997274585,158.3872307946635
2324.6,-26.34395492230575,153.2805252540228
2329.5,-26.16530392256049,158.3596076315096
2334.4,-27.28293728112415,153.5021245317024
2339.3,-27.9791208572241,148.7962182687404
2344.2,-27.17424217081124,153.6332334498797
2349.1,-27.31137111183037,154.2886534240845
2354,-26.57090449161561,155.550129100877
2358.9,-27.35598881965195,150.9144734420296
2363.8,-27.43625561346985,151.6050721904932
2368.7,-27.60294462429469,152.5812888818069
2373.6,-27.65309731144937,155.6471960187037
2378.5,-27.30611963082997,153.1608971704224
2383.4,-27.06544765288438,150.748779617873
2388.3,-26.79941748330001,149.272995458174
2393.2,-26.56341680840807,152.4996013063183
2398.1,-27.55655885700346,151.7625887432869
2403,-28.25526205483488,147.595166228588
2407.9,-26.65902684300562,151.9360414919854
2412.8,-27.64694616636388,150.246255191999
2417.7,-27.24691109573718,147.6956230636223
2422.6,-28.08647025339054,151.3752766714877
2427.5,-27.9647795938835,147.4349735492768
2432.4,-27.64677154337848,151.4542831609393
2437.3,-27.51074004916243,153.7842828402055
2442.2,-28.11876416948698,147.8352743518897
2447.1,-28.47505700132245,145.829395905611
2452,-27.68304043894732,145.0946975667467
2456.9,-27.48726113032701,147.213866179634
2461.8,-27.60713710586607,146.2006694095229
2466.7,-28.22308463100885,149.604501618691
2471.6,-28.12704659204245,143.5728974537529
2476.5,-27.71802310100501,146.6713565145253
2481.4,-29.44143870555539,146.4064792089809
2486.3,-28.62113913417806,148.9428160256195
2491.2,-29.0925080095366,145.7200938926374
2496.1,-27.6771976122479,142.2122132593646
2501,-28.1409660486738,151.6298616131646
2505.9,-27.81553003788176,141.9556333065885
2510.8,-28.04441265965666,146.9089805568892
2515.7,-28.51541710840747,147.5501171822067
2520.6,-28.84155295035917,146.7259933232574
2525.5,-28.44360388329935,142.7479662161168
2530.4,-28.73347119234434,148.1859503748433
2535.3,-28.97389021932769,139.4289741093012
2540.2,-28.9847744956135,143.1092832246942
